id,county,name,type,location,gloves,mask,homeade,gender,age,uncover_nose,touch_face,remove_mask,broke_6ft,date
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,0,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,e,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,1,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,a,,,1,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,0,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,c,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,,1,a,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,0,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,1,1,1,y,,,,,6.01.20
store_35,dane,walmart,grocery,urban,,,,0,a,,,,,6.01.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,1,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,E,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,E,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,0,E,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,E,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,E,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,1,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,1,A,,,1,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,1,E,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,C,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,E,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,0,E,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,1,1,E,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,E,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,E,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,0,A,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,1,,1,Y,,,,,5.31.20
store_30,wood,walmart,grocery,rural,,0,,1,Y,,,,,5.31.20
store_4,dane,whl_fds,grocery,urban,,0,,1,A,,1,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,0,,1,A,,,1,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,E,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,0,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,E,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,1,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,0,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,E,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,1,,1,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,E,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,E,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,1,,1,Y,,1,,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,1,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,E,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,1,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,E,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,0,,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,E,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,E,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,Y,,1,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,A,,,1,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,1,1,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,1,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,1,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,A,,,1,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,1,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,1,,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,E,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,0,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,C,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,C,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,1,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,0,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,1,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,1,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,0,,1,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,0,,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,0,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,0,,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,A,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,0,E,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,1,0,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,1,,1,Y,,,,,5.16.20
store_4,dane,whl_fds,grocery,urban,,0,,0,Y,,,,,5.16.20
store_5,dane,metcalfes,grocery,urban,,1,,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,0,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,1,1,,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,1,1,,1,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,1,1,,1,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,1,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,1,0,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,1,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,1,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,0,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,1,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,1,0,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,1,1,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,E,1,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,0,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,0,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,1,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,1,1,,1,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,1,1,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,0,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,1,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,1,1,A,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,0,,0,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,1,1,,0,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,1,1,1,1,E,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,,1,Y,,,,,5.17.20
store_5,dane,metcalfes,grocery,urban,,1,1,1,A,,,,1,5.17.20
store_5,dane,metcalfes,grocery,urban,1,1,1,0,E,,,,,5.17.20
