id,county,name,type,location,name_of_good,price_of_good,notes,pre_post,date,time,temp,weather,duration,no_cases,case_rate,neg_rate,geo_id,pop_total,hours
store_10,dane,millers,liquor,urban,absolut,22.99,,pre,5.16.20,1500,70,sunny,90,519,9.493410403,3433,55025000902,546695,15
store_10,dane,millers,liquor,urban,chp_vodka,,Nick claims 22.99… might be sabatoging the project…,pre,5.16.20,1500,70,sunny,90,519,9.493410403,3433,55025000902,546695,15
store_10,dane,millers,liquor,urban,chp_scotch,29.29,,pre,5.16.20,1500,70,sunny,90,519,9.493410403,3433,55025000902,546695,15
store_10,dane,millers,liquor,urban,exp_scotch,,,pre,5.16.20,1500,70,sunny,90,519,9.493410403,3433,55025000902,546695,15
store_10,dane,millers,liquor,urban,franzia,15.49,,pre,5.16.20,1500,70,sunny,90,519,9.493410403,3433,55025000902,546695,15
store_10,dane,millers,liquor,urban,barefoot,6.99,,pre,5.16.20,1500,70,sunny,90,519,9.493410403,3433,55025000902,546695,15
store_10,dane,millers,liquor,urban,miller_lite,12.79,,pre,5.16.20,1500,70,sunny,90,519,9.493410403,3433,55025000902,546695,15
store_10,dane,millers,liquor,urban,spotted_cow,9.69,,pre,5.16.20,1500,70,sunny,90,519,9.493410403,3433,55025000902,546695,15
store_10,dane,millers,liquor,urban,lagunitas,,Nick claims 17.29… hes absolute bonkers,pre,5.16.20,1500,70,sunny,90,519,9.493410403,3433,55025000902,546695,15
store_16,pierce,aldi,grocery,rural,chp_chkn,1.89,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,exp_chkn,4.29,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,potatoes,0.89,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,onions,0.99,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,apples,0.99,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,oranges,0.99,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,milk,2.67,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,chp_bttr,2.61,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,exp_bttr,4.75,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,yogurt,2.69,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,chp_eggs,1.28,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,exp_eggs,3.69,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_16,pierce,aldi,grocery,rural,soda,0.65,,post,5.27.20,1400,70,cloudy,60,43,10.05753848,2875,55109120901,42754,14
store_28,outagamie,pns,grocery,urban,chp_chkn,1.99,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,exp_chkn,6.99,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,potatoes,0.69,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,onions,0.99,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,apples,1.29,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,oranges,0.69,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,milk,2.19,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,chp_bttr,2.99,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,exp_bttr,5.99,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,yogurt,0.99,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,chp_eggs,2.79,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,exp_eggs,6.99,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_28,outagamie,pns,grocery,urban,soda,0.83,,post,5.31.20,1030,70,sunny,150,227,12.08185858,4756,55087011502,187885,10
store_6,grant,walmart,grocery,rural,chp_chkn,1.99,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,exp_chkn,4.44,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,potatoes,0.88,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,onions,0.68,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,apples,1.27,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,oranges,0.63,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,milk,1.84,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,chp_bttr,2.94,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,exp_bttr,5.98,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,yogurt,1.47,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,chp_eggs,0.8,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,exp_eggs,4.67,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_6,grant,walmart,grocery,rural,soda,0.79,,post,5.16.20,1600,70,cloudy,40,72,13.99716169,3232,55043960900,51439,16
store_13,grant,kielers,liquor,rural,jack_daniels,21.98,,post,5.16.20,1700,70,cloudy,60,72,13.99716169,3232,55043961100,51439,17
store_13,grant,kielers,liquor,rural,smirnoff,13.98,,post,5.16.20,1700,70,cloudy,60,72,13.99716169,3232,55043961100,51439,17
store_13,grant,kielers,liquor,rural,absolut,22.98,,post,5.16.20,1700,70,cloudy,60,72,13.99716169,3232,55043961100,51439,17
store_13,grant,kielers,liquor,rural,chp_vodka,9.96,,post,5.16.20,1700,70,cloudy,60,72,13.99716169,3232,55043961100,51439,17
store_13,grant,kielers,liquor,rural,chp_scotch,9.97,,post,5.16.20,1700,70,cloudy,60,72,13.99716169,3232,55043961100,51439,17
store_13,grant,kielers,liquor,rural,exp_scotch,70.98,,post,5.16.20,1700,70,cloudy,60,72,13.99716169,3232,55043961100,51439,17
store_13,grant,kielers,liquor,rural,franzia,16.27,,post,5.16.20,1700,70,cloudy,60,72,13.99716169,3232,55043961100,51439,17
store_13,grant,kielers,liquor,rural,barefoot,5.48,,post,5.16.20,1700,70,cloudy,60,72,13.99716169,3232,55043961100,51439,17
store_13,grant,kielers,liquor,rural,miller_lite,10.48,,post,5.16.20,1700,70,cloudy,60,72,13.99716169,3232,55043961100,51439,17
store_13,grant,kielers,liquor,rural,spotted_cow,9.98,,post,5.16.20,1700,70,cloudy,60,72,13.99716169,3232,55043961100,51439,17
store_13,grant,kielers,liquor,rural,lagunitas,,,post,5.16.20,1700,70,cloudy,60,72,13.99716169,3232,55043961100,51439,17
store_25,winnebago,walmart,grocery,urban,chp_chkn,1.99,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,exp_chkn,5.94,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,potatoes,0.88,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,onions,0.78,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,apples,1.27,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,oranges,0.63,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,milk,1.79,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,chp_bttr,2.94,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,exp_bttr,5.98,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,yogurt,2.36,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,chp_eggs,0.67,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,exp_eggs,4.67,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_25,winnebago,walmart,grocery,urban,soda,0.67,,post,5.31.20,1500,70,sunny,60,244,14.19372102,4175,55139001803,171907,15
store_18,lafayette,pig_wig,grocery,rural,chp_chkn,2.49,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,exp_chkn,5.19,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,potatoes,0.58,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,onions,0.89,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,apples,1.29,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,oranges,1.09,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,milk,2.39,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,chp_bttr,1.99,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,exp_bttr,6.49,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,yogurt,2.89,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,chp_eggs,1.39,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,exp_eggs,4.49,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_18,lafayette,pig_wig,grocery,rural,soda,1.09,,post,5.27.20,1100,81,sunny,85,25,15.00150015,2862,55065970200,16665,11
store_24,fond_du_lac,walmart,grocery,urban,chp_chkn,1.99,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,exp_chkn,4.44,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,potatoes,0.88,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,onions,0.78,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,apples,1.27,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,oranges,0.63,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,milk,2.05,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,chp_bttr,2.94,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,exp_bttr,5.98,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,yogurt,2.37,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,chp_eggs,1.1,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,exp_eggs,4.67,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_24,fond_du_lac,walmart,grocery,urban,soda,0.67,,post,5.31.20,1600,70,sunny,60,213,20.5990155,4943,55039040700,103403,16
store_7,walworth,walmart,grocery,rural,chp_chkn,0.62,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,exp_chkn,5.49,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,potatoes,0.88,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,onions,0.78,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,apples,1.27,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,oranges,0.68,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,milk,1.79,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,chp_bttr,2.94,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,exp_bttr,3.82,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,yogurt,1.74,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,chp_eggs,0.84,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,exp_eggs,4.98,,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_7,walworth,walmart,grocery,rural,soda,0.33,.67/2L,post,5.17.20,1500,55,rainy,35,280,26.95729195,1843,55127001605,103868,15
store_11,walworth,geneva_liq,liquor,rural,jack_daniels,25.99,,post,5.17.20,1500,55,rainy,65,280,26.95729195,1843,55127001605,103868,15
store_11,walworth,geneva_liq,liquor,rural,smirnoff,14.99,,post,5.17.20,1500,55,rainy,65,280,26.95729195,1843,55127001605,103868,15
store_11,walworth,geneva_liq,liquor,rural,absolut,21.99,,post,5.17.20,1500,55,rainy,65,280,26.95729195,1843,55127001605,103868,15
store_11,walworth,geneva_liq,liquor,rural,chp_vodka,10.99,,post,5.17.20,1500,55,rainy,65,280,26.95729195,1843,55127001605,103868,15
store_11,walworth,geneva_liq,liquor,rural,chp_scotch,17.99,,post,5.17.20,1500,55,rainy,65,280,26.95729195,1843,55127001605,103868,15
store_11,walworth,geneva_liq,liquor,rural,exp_scotch,129.99,,post,5.17.20,1500,55,rainy,65,280,26.95729195,1843,55127001605,103868,15
store_11,walworth,geneva_liq,liquor,rural,franzia,17.99,,post,5.17.20,1500,55,rainy,65,280,26.95729195,1843,55127001605,103868,15
store_11,walworth,geneva_liq,liquor,rural,barefoot,8,,post,5.17.20,1500,55,rainy,65,280,26.95729195,1843,55127001605,103868,15
store_11,walworth,geneva_liq,liquor,rural,miller_lite,10.99,,post,5.17.20,1500,55,rainy,65,280,26.95729195,1843,55127001605,103868,15
store_11,walworth,geneva_liq,liquor,rural,spotted_cow,8.99,,post,5.17.20,1500,55,rainy,65,280,26.95729195,1843,55127001605,103868,15
store_11,walworth,geneva_liq,liquor,rural,lagunitas,,,post,5.17.20,1500,55,rainy,65,280,26.95729195,1843,55127001605,103868,15
store_22,kenosha,walmart,grocery,urban,chp_chkn,1.95,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,exp_chkn,4.34,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,potatoes,0.88,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,onions,0.78,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,apples,1.27,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,oranges,0.25,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,milk,2.08,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,chp_bttr,3.47,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,exp_bttr,3.97,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,yogurt,1.74,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,chp_eggs,1.46,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,exp_eggs,4.98,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_22,kenosha,walmart,grocery,urban,soda,0.33,,post,6.01.20,1600,70,sunny,60,1178,69.4735228,4726,55059001200,169561,16
store_20,milwaukee,walmart,grocery,urban,chp_chkn,1.95,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,exp_chkn,4.34,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,potatoes,0.88,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,onions,0.78,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,apples,1.27,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,oranges,0.63,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,milk,1.48,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,chp_bttr,3.47,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,exp_bttr,3.97,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,yogurt,1.74,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,chp_eggs,0.48,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,exp_eggs,4.67,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_20,milwaukee,walmart,grocery,urban,soda,0.33,,post,6.01.20,1400,72,sunny,60,7799,82.46574589,4688,55079150100,945726,14
store_21,racine,walmart,grocery,urban,chp_chkn,1.95,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,exp_chkn,4.34,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,potatoes,0.88,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,onions,0.78,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,apples,1.27,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,oranges,0.63,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,milk,2.21,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,chp_bttr,3.47,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,exp_bttr,3.97,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,yogurt,1.74,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,chp_eggs,0.88,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,exp_eggs,4.98,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_21,racine,walmart,grocery,urban,soda,0.33,,post,6.01.20,1400,73,sunny,60,1733,88.27829312,5781,55101001701,196311,14
store_26,brown,fresh_thyme,grocery,urban,chp_chkn,1.77,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,exp_chkn,9.99,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,potatoes,0.49,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,onions,0.99,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,apples,1.49,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,oranges,1.49,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,milk,2.49,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,chp_bttr,3.49,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,exp_bttr,6.99,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,yogurt,4.29,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,chp_eggs,2.49,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,exp_eggs,6.49,,post,5.31.20,1530,70,sunny,60,2319,87.66093853,5879,55009021303,264542,15
store_26,brown,fresh_thyme,grocery,urban,soda,3.49,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009021303,264542,12
store_27,brown,walmart,grocery,urban,chp_chkn,1.99,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,exp_chkn,4.45,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,potatoes,0.88,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,onions,0.78,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,apples,1.27,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,oranges,0.63,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,milk,1.48,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,chp_bttr,2.94,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,exp_bttr,3.97,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,yogurt,1.47,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,chp_eggs,0.98,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,exp_eggs,4.67,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_27,brown,walmart,grocery,urban,soda,0.67,,post,5.31.20,1200,70,sunny,60,2319,87.66093853,5879,55009020704,264542,12
store_31,brown,fest_foods,grocery,urban,chp_chkn,4.99,,post,5.31.20,1430,70,sunny,60,2319,87.66093853,5879,55009020704,264542,14
store_31,brown,fest_foods,grocery,urban,exp_chkn,4.99,,post,5.31.20,1430,70,sunny,60,2319,87.66093853,5879,55009020704,264542,14
store_31,brown,fest_foods,grocery,urban,potatoes,0.99,,post,5.31.20,1430,70,sunny,60,2319,87.66093853,5879,55009020704,264542,14
store_31,brown,fest_foods,grocery,urban,onions,0.99,,post,5.31.20,1430,70,sunny,60,2319,87.66093853,5879,55009020704,264542,14
store_31,brown,fest_foods,grocery,urban,apples,1.49,,post,5.31.20,1430,70,sunny,60,2319,87.66093853,5879,55009020704,264542,14
store_31,brown,fest_foods,grocery,urban,oranges,0.89,,post,5.31.20,1430,70,sunny,60,2319,87.66093853,5879,55009020704,264542,14
store_31,brown,fest_foods,grocery,urban,milk,1.48,,post,5.31.20,1430,70,sunny,60,2319,87.66093853,5879,55009020704,264542,14
store_31,brown,fest_foods,grocery,urban,chp_bttr,1.88,,post,5.31.20,1430,70,sunny,60,2319,87.66093853,5879,55009020704,264542,14
store_31,brown,fest_foods,grocery,urban,exp_bttr,5.29,,post,5.31.20,1430,70,sunny,60,2319,87.66093853,5879,55009020704,264542,14
