"","id","county","name","type","location","gloves","mask","homeade","gender","age","uncover_nose","touch_face","remove_mask","broke_6ft","date","avg_zscore_price_index","median_zscore_price_index","pop_total","age_two_bins","case_rate","no_cases"
"131","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"132","store_1","dane","pns","grocery","urban",0,0,0,1,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"133","store_1","dane","pns","grocery","urban",0,0,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"134","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"135","store_1","dane","pns","grocery","urban",0,1,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"136","store_1","dane","pns","grocery","urban",0,1,1,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"137","store_1","dane","pns","grocery","urban",0,1,1,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"138","store_1","dane","pns","grocery","urban",0,0,0,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"139","store_1","dane","pns","grocery","urban",0,1,1,0,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"140","store_1","dane","pns","grocery","urban",0,1,0,1,"e",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"141","store_1","dane","pns","grocery","urban",0,1,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"142","store_1","dane","pns","grocery","urban",0,1,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"143","store_1","dane","pns","grocery","urban",0,1,1,1,"e",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"144","store_1","dane","pns","grocery","urban",0,1,0,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"145","store_1","dane","pns","grocery","urban",1,1,0,0,"e",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
"146","store_1","dane","pns","grocery","urban",0,1,0,0,"y",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"0-29",9.493410403,519
"147","store_1","dane","pns","grocery","urban",0,1,1,1,"a",0,0,0,0,"5.17.20",0.10117439700063,-0.0446975729572259,546695,"30+",9.493410403,519
