"","id","county","name","type","location","gloves","mask","homeade","gender","age","uncover_nose","touch_face","remove_mask","broke_6ft","pre_post","date","time","temp","weather","duration","no_cases","case_rate","neg_rate","pct_fatality","X","X.1","X.2","X.3","X.4","avg_zscore_price_index","median_zscore_price_index","pop_density","pop_total","case_rate_june19","case_rate_two_weeks_prior","age_two_bins"
"570","store_17","iowa","walmart","grocery","rural",0,0,0,1,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"571","store_17","iowa","walmart","grocery","rural",0,0,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"572","store_17","iowa","walmart","grocery","rural",0,1,1,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"573","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"574","store_17","iowa","walmart","grocery","rural",0,0,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"575","store_17","iowa","walmart","grocery","rural",0,0,0,1,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"576","store_17","iowa","walmart","grocery","rural",0,0,0,1,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"577","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"578","store_17","iowa","walmart","grocery","rural",0,0,0,0,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"579","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"580","store_17","iowa","walmart","grocery","rural",0,0,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"581","store_17","iowa","walmart","grocery","rural",0,1,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"582","store_17","iowa","walmart","grocery","rural",0,1,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"583","store_17","iowa","walmart","grocery","rural",0,1,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"584","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"585","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"586","store_17","iowa","walmart","grocery","rural",0,0,0,0,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"587","store_17","iowa","walmart","grocery","rural",0,0,0,0,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"588","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"589","store_17","iowa","walmart","grocery","rural",0,0,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"590","store_17","iowa","walmart","grocery","rural",0,1,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"591","store_17","iowa","walmart","grocery","rural",0,0,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"592","store_17","iowa","walmart","grocery","rural",0,1,1,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"593","store_17","iowa","walmart","grocery","rural",0,1,1,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"594","store_17","iowa","walmart","grocery","rural",0,1,1,0,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"595","store_17","iowa","walmart","grocery","rural",0,1,1,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"596","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"597","store_17","iowa","walmart","grocery","rural",0,0,0,0,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"598","store_17","iowa","walmart","grocery","rural",0,0,0,1,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"599","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"600","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"601","store_17","iowa","walmart","grocery","rural",0,0,0,0,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"602","store_17","iowa","walmart","grocery","rural",0,0,0,0,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"603","store_17","iowa","walmart","grocery","rural",0,0,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"604","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"605","store_17","iowa","walmart","grocery","rural",0,1,0,1,"e",1,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"606","store_17","iowa","walmart","grocery","rural",0,1,1,1,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"607","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"608","store_17","iowa","walmart","grocery","rural",0,1,1,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"609","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"610","store_17","iowa","walmart","grocery","rural",0,0,0,0,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"611","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"612","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"613","store_17","iowa","walmart","grocery","rural",0,1,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"614","store_17","iowa","walmart","grocery","rural",0,1,0,1,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"615","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"616","store_17","iowa","walmart","grocery","rural",0,0,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"617","store_17","iowa","walmart","grocery","rural",0,0,0,0,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"618","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"619","store_17","iowa","walmart","grocery","rural",0,0,0,0,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"620","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"621","store_17","iowa","walmart","grocery","rural",0,1,0,1,"c",0,0,1,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"622","store_17","iowa","walmart","grocery","rural",0,1,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"623","store_17","iowa","walmart","grocery","rural",0,0,0,0,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"624","store_17","iowa","walmart","grocery","rural",0,1,1,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"625","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"626","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"627","store_17","iowa","walmart","grocery","rural",0,1,1,0,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"628","store_17","iowa","walmart","grocery","rural",0,0,0,1,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"629","store_17","iowa","walmart","grocery","rural",0,0,0,0,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"630","store_17","iowa","walmart","grocery","rural",0,0,0,1,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"631","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"632","store_17","iowa","walmart","grocery","rural",0,0,0,0,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"633","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"634","store_17","iowa","walmart","grocery","rural",0,0,0,0,"a",0,1,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"635","store_17","iowa","walmart","grocery","rural",0,0,0,0,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"636","store_17","iowa","walmart","grocery","rural",0,1,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"637","store_17","iowa","walmart","grocery","rural",0,1,0,1,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"638","store_17","iowa","walmart","grocery","rural",0,1,0,0,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"639","store_17","iowa","walmart","grocery","rural",0,1,1,1,"e",0,0,1,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"640","store_17","iowa","walmart","grocery","rural",0,1,0,0,"e",0,0,1,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"641","store_17","iowa","walmart","grocery","rural",0,1,1,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"642","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"643","store_17","iowa","walmart","grocery","rural",0,1,0,1,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"644","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"645","store_17","iowa","walmart","grocery","rural",0,0,0,1,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"646","store_17","iowa","walmart","grocery","rural",0,0,0,1,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"647","store_17","iowa","walmart","grocery","rural",0,0,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"648","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"649","store_17","iowa","walmart","grocery","rural",0,0,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"650","store_17","iowa","walmart","grocery","rural",0,1,0,1,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"651","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"652","store_17","iowa","walmart","grocery","rural",0,0,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"653","store_17","iowa","walmart","grocery","rural",0,1,1,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"654","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,1,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"655","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"656","store_17","iowa","walmart","grocery","rural",0,0,0,0,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"657","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"658","store_17","iowa","walmart","grocery","rural",0,0,0,1,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"659","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"660","store_17","iowa","walmart","grocery","rural",0,0,0,0,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"661","store_17","iowa","walmart","grocery","rural",0,1,1,1,"a",0,0,1,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"662","store_17","iowa","walmart","grocery","rural",0,1,1,1,"y",0,0,1,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"663","store_17","iowa","walmart","grocery","rural",0,0,0,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"664","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"665","store_17","iowa","walmart","grocery","rural",0,1,0,1,"c",0,0,1,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"666","store_17","iowa","walmart","grocery","rural",0,1,0,1,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"667","store_17","iowa","walmart","grocery","rural",0,1,0,1,"a",0,0,1,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"668","store_17","iowa","walmart","grocery","rural",0,1,0,0,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"669","store_17","iowa","walmart","grocery","rural",0,0,0,1,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"670","store_17","iowa","walmart","grocery","rural",0,0,0,1,"c",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"671","store_17","iowa","walmart","grocery","rural",0,1,1,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"672","store_17","iowa","walmart","grocery","rural",0,1,1,1,"y",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"0-29"
"673","store_17","iowa","walmart","grocery","rural",0,0,0,0,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"674","store_17","iowa","walmart","grocery","rural",0,1,1,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"675","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"676","store_17","iowa","walmart","grocery","rural",0,1,1,1,"e",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
"677","store_17","iowa","walmart","grocery","rural",0,0,0,1,"a",0,0,0,0,"post","5.27.20",1400,81,"sunny",85,12,5.08,3196,0,0,"",0,0,"",-0.51015783735618,-0.240162581769961,31.1,2.3678,76.01993412,42.23329673,"30+"
